Date,Open,High,Low,Close,Returns
06/06/2018 19:00:00,6030.969,6045.97,6030.969,6045.97,0.002318277
06/06/2018 22:00:00,6047.969,6047.969,6047.969,6047.969,0.000330579
06/06/2018 23:00:00,6039.97,6040.97,6028.969,6030.969,-0.002814819
07/06/2018 00:00:00,6030.97,6058.969,6023.969,6055.97,0.004136868
07/06/2018 01:00:00,6056.969,6070.97,6053.969,6067.97,0.001979555
07/06/2018 02:00:00,6068.97,6071.97,6063.97,6068.969,0.000164621
07/06/2018 03:00:00,6068.97,6070.97,6064.969,6069.969,0.000164759
07/06/2018 04:00:00,6070.969,6071.969,6060.969,6064.969,-0.000824067
07/06/2018 05:00:00,6064.97,6064.97,6059.969,6061.969,-0.000494766
07/06/2018 06:00:00,6062.969,6062.97,6054.969,6058.969,-0.000495011
07/06/2018 07:00:00,6057.969,6068.97,6057.969,6065.97,0.00115481
07/06/2018 08:00:00,6066.97,6070.97,6060.969,6061.969,-0.000659799
07/06/2018 09:00:00,6060.97,6063.97,6057.969,6057.97,-0.000659904
07/06/2018 10:00:00,6058.97,6067.969,6055.969,6067.969,0.001649192
07/06/2018 11:00:00,6068.969,6069.97,6061.969,6064.97,-0.000494357
07/06/2018 12:00:00,6063.969,6064.97,6057.969,6058.969,-0.000989942
07/06/2018 13:00:00,6057.969,6066.97,6057.969,6064.97,0.000989942
07/06/2018 14:00:00,6063.969,6066.969,6058.969,6063.97,-0.000164895
07/06/2018 15:00:00,6064.97,6072.97,6062.969,6063.969,-1.65E-07
07/06/2018 16:00:00,6062.969,6067.97,6052.969,6053.969,-0.001650446
07/06/2018 17:00:00,6052.969,6054.97,6037.969,6038.97,-0.002480622
07/06/2018 18:00:00,6037.969,6047.97,6034.969,6046.97,0.001323853
07/06/2018 19:00:00,6047.97,6050.969,6040.969,6041.97,-0.000827202
07/06/2018 22:00:00,6048.97,6048.97,6048.97,6048.97,0.001157892
07/06/2018 23:00:00,6053.97,6056.97,6048.969,6053.97,0.000826246
08/06/2018 00:00:00,6054.969,6059.97,6041.969,6059.97,0.000990594
08/06/2018 01:00:00,6058.969,6062.97,6053.969,6058.97,-0.000165031
08/06/2018 02:00:00,6059.969,6060.969,6052.969,6053.969,-0.000825729
08/06/2018 03:00:00,6052.969,6053.97,6050.969,6052.97,-0.000165029
08/06/2018 04:00:00,6053.969,6054.969,6051.969,6052.97,0
08/06/2018 05:00:00,6053.97,6055.969,6051.969,6052.97,0
08/06/2018 06:00:00,6051.97,6051.97,6038.969,6044.969,-0.001322705
08/06/2018 07:00:00,6042.969,6053.97,6039.969,6043.969,-0.000165441
08/06/2018 08:00:00,6042.969,6044.97,6032.969,6038.97,-0.000827448
08/06/2018 09:00:00,6039.97,6043.97,6037.97,6039.97,0.000165577
08/06/2018 10:00:00,6038.97,6046.969,6037.969,6042.969,0.000496402
08/06/2018 11:00:00,6041.97,6054.97,6041.969,6050.97,0.001323142
08/06/2018 12:00:00,6051.969,6054.969,6048.969,6049.969,-0.000165442
08/06/2018 13:00:00,6050.97,6057.97,6048.969,6056.97,0.001156527
08/06/2018 14:00:00,6055.97,6058.97,6045.969,6049.969,-0.001156527
08/06/2018 15:00:00,6048.97,6053.969,6044.969,6051.97,0.000330691
08/06/2018 16:00:00,6052.969,6059.97,6052.969,6058.969,0.001155815
08/06/2018 17:00:00,6057.969,6058.97,6052.969,6054.969,-0.000660396
08/06/2018 18:00:00,6055.969,6058.97,6054.969,6056.969,0.000330253
08/06/2018 19:00:00,6055.97,6060.97,6049.969,6050.97,-0.00099092
10/06/2018 22:00:00,6053.97,6053.97,6053.97,6053.97,0.000495665
10/06/2018 23:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 00:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 01:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 02:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 03:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 04:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 05:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 06:00:00,6053.97,6053.97,6053.97,6053.97,0
11/06/2018 07:00:00,6060.969,6064.97,6051.969,6056.97,0.00049542
11/06/2018 08:00:00,6057.97,6059.97,6050.97,6054.969,-0.000330418
11/06/2018 09:00:00,6055.97,6059.969,6055.969,6057.97,0.000495503
11/06/2018 10:00:00,6056.97,6057.97,6052.969,6052.97,-0.0008257
11/06/2018 11:00:00,6053.969,6054.969,6047.969,6048.97,-0.000661051
11/06/2018 12:00:00,6047.969,6053.97,6047.969,6052.969,0.000660886
11/06/2018 13:00:00,6053.969,6058.97,6051.969,6057.969,0.0008257
11/06/2018 14:00:00,6058.97,6066.97,6057.969,6061.969,0.000660069
11/06/2018 15:00:00,6060.97,6073.97,6060.969,6073.969,0.001977598
11/06/2018 16:00:00,6074.97,6079.97,6072.97,6075.969,0.00032922
11/06/2018 17:00:00,6076.97,6076.97,6073.969,6073.97,-0.000329055
11/06/2018 18:00:00,6072.969,6075.97,6072.969,6074.969,0.000164459
11/06/2018 19:00:00,6075.969,6076.97,6071.969,6072.969,-0.000329274
11/06/2018 22:00:00,6069.969,6069.969,6069.969,6069.969,-0.000494114
11/06/2018 23:00:00,6076.97,6076.97,6061.97,6061.97,-0.001318668
12/06/2018 00:00:00,6061.969,6061.97,6042.969,6050.97,-0.00181624
12/06/2018 01:00:00,6049.969,6064.97,6045.969,6061.97,0.00181624
12/06/2018 02:00:00,6062.97,6063.97,6047.969,6062.969,0.000164784
12/06/2018 03:00:00,6063.97,6063.97,6053.97,6053.97,-0.001485359
12/06/2018 04:00:00,6054.969,6055.97,6048.969,6054.97,0.000165167
12/06/2018 05:00:00,6053.969,6056.97,6049.969,6056.97,0.000330253
12/06/2018 06:00:00,6055.97,6057.97,6048.969,6048.97,-0.001321665
12/06/2018 07:00:00,6043.97,6055.97,6041.97,6051.969,0.000495664
12/06/2018 08:00:00,6050.969,6053.97,6043.97,6048.969,-0.000495829
12/06/2018 09:00:00,6047.969,6049.97,6037.969,6037.969,-0.001820147
12/06/2018 10:00:00,6038.97,6040.97,6037.969,6038.97,0.00016577
12/06/2018 11:00:00,6037.969,6041.97,6037.969,6041.97,0.00049665
12/06/2018 12:00:00,6040.97,6040.97,6034.969,6037.969,-0.000662421
12/06/2018 13:00:00,6038.969,6038.969,6032.969,6032.969,-0.000828436
12/06/2018 14:00:00,6033.97,6040.97,6030.969,6030.969,-0.000331567
12/06/2018 15:00:00,6031.97,6040.97,6025.969,6040.97,0.001656901
12/06/2018 16:00:00,6041.97,6041.97,6034.97,6035.97,-0.000828024
12/06/2018 17:00:00,6036.969,6039.97,6034.969,6035.969,-1.66E-07
12/06/2018 18:00:00,6034.969,6036.97,6033.97,6033.97,-0.000331236
12/06/2018 19:00:00,6032.969,6042.97,6032.969,6033.97,0
12/06/2018 22:00:00,6039.969,6039.969,6039.969,6039.969,0.000993711
12/06/2018 23:00:00,6045.969,6052.97,6045.969,6051.969,0.001984794
13/06/2018 00:00:00,6052.97,6057.97,6026.969,6027.97,-0.00397337
13/06/2018 01:00:00,6027.969,6038.97,6013.97,6013.97,-0.002325208
13/06/2018 02:00:00,6013.969,6015.969,6009.969,6011.97,-0.000332614
13/06/2018 03:00:00,6010.969,6023.97,6010.969,6013.969,0.000332448
13/06/2018 04:00:00,6014.969,6016.97,6005.969,6012.969,-0.000166293
13/06/2018 05:00:00,6013.97,6017.97,6011.969,6015.97,0.000498963
13/06/2018 06:00:00,6014.97,6022.97,6014.969,6020.97,0.000830776
13/06/2018 07:00:00,6017.969,6018.97,6011.97,6014.969,-0.00099718
13/06/2018 08:00:00,6015.97,6018.97,6010.969,6013.97,-0.000166099
13/06/2018 09:00:00,6014.97,6018.97,6010.969,6016.97,0.000498714
13/06/2018 10:00:00,6017.969,6023.97,6017.969,6022.97,0.000996683
13/06/2018 11:00:00,6023.969,6023.97,6014.969,6015.969,-0.001163059
13/06/2018 12:00:00,6014.97,6018.97,6014.969,6015.97,1.66E-07
13/06/2018 13:00:00,6016.969,6017.97,6008.97,6008.97,-0.001164247
13/06/2018 14:00:00,6007.969,6018.97,6007.969,6018.969,0.001662629
13/06/2018 15:00:00,6019.97,6028.97,6018.97,6026.969,0.001328249
13/06/2018 16:00:00,6025.97,6025.97,6015.969,6017.969,-0.001494404
13/06/2018 17:00:00,6017.97,6024.97,6017.969,6023.97,0.000996683
13/06/2018 18:00:00,6022.97,6030.97,6015.969,6028.969,0.000829507
13/06/2018 19:00:00,6029.969,6033.97,6015.97,6016.969,-0.001992374
13/06/2018 22:00:00,6016.969,6016.969,6016.969,6016.969,0
13/06/2018 23:00:00,6012.97,6020.97,6010.969,6012.969,-0.000665008
14/06/2018 00:00:00,6013.969,6032.97,6000.969,6032.969,0.003320624
14/06/2018 01:00:00,6031.97,6034.97,6026.969,6028.969,-0.000663243
14/06/2018 02:00:00,6028.97,6031.97,6018.97,6018.97,-0.001659869
14/06/2018 03:00:00,6017.97,6021.97,6014.969,6020.969,0.000332061
14/06/2018 04:00:00,6019.969,6020.97,6013.97,6013.97,-0.001163114
14/06/2018 05:00:00,6014.97,6021.97,6014.969,6018.97,0.000831052
14/06/2018 06:00:00,6017.97,6023.97,6012.969,6022.969,0.000664179
14/06/2018 07:00:00,6017.969,6019.969,6007.97,6015.969,-0.001162893
14/06/2018 08:00:00,6016.97,6021.97,6015.969,6021.969,0.000996849
14/06/2018 09:00:00,6022.969,6025.97,6021.97,6023.969,0.000332062
14/06/2018 10:00:00,6022.969,6028.97,6022.969,6028.97,0.000829839
14/06/2018 11:00:00,6029.969,6037.97,6027.969,6036.97,0.001326047
14/06/2018 12:00:00,6037.969,6043.97,6034.969,6043.97,0.00115885
14/06/2018 13:00:00,6042.97,6053.97,6042.969,6052.97,0.00148798
14/06/2018 14:00:00,6053.969,6060.969,6053.969,6053.969,0.000165029
14/06/2018 15:00:00,6052.969,6066.97,6050.969,6065.969,0.001980209
14/06/2018 16:00:00,6064.97,6065.97,6056.969,6057.969,-0.001319703
14/06/2018 17:00:00,6059.969,6066.97,6057.969,6061.97,0.000660234
14/06/2018 18:00:00,6060.969,6062.97,6054.969,6055.969,-0.000990433
14/06/2018 19:00:00,6054.969,6058.97,6051.969,6052.969,-0.000495502
14/06/2018 22:00:00,6055.97,6055.97,6055.97,6055.97,0.000495667
14/06/2018 23:00:00,6055.97,6061.969,6054.969,6058.969,0.000495091
15/06/2018 00:00:00,6059.969,6081.969,6056.969,6080.969,0.003624405
15/06/2018 01:00:00,6082.97,6093.97,6081.969,6093.969,0.002135535
15/06/2018 02:00:00,6093.97,6098.97,6085.969,6096.969,0.000492169
15/06/2018 03:00:00,6097.969,6097.969,6091.969,6092.97,-0.000656115
15/06/2018 04:00:00,6093.969,6099.97,6093.969,6096.969,0.000656115
15/06/2018 05:00:00,6096.97,6103.97,6092.969,6101.97,0.000819907
15/06/2018 06:00:00,6101.969,6103.97,6092.969,6097.969,-0.000655905
15/06/2018 07:00:00,6093.969,6100.97,6086.969,6087.969,-0.001641236
15/06/2018 08:00:00,6086.97,6092.97,6084.969,6085.97,-0.000328406
15/06/2018 09:00:00,6086.969,6095.969,6085.969,6090.97,0.000821224
15/06/2018 10:00:00,6089.969,6090.969,6079.969,6084.969,-0.000985715
15/06/2018 11:00:00,6085.969,6091.969,6083.969,6087.969,0.000492897
15/06/2018 12:00:00,6088.97,6088.97,6078.969,6081.97,-0.000985872
15/06/2018 13:00:00,6082.969,6083.97,6075.969,6080.97,-0.000164434
15/06/2018 14:00:00,6079.97,6087.969,6074.969,6079.969,-0.000164625
15/06/2018 15:00:00,6078.969,6083.97,6072.969,6075.97,-0.00065795
15/06/2018 16:00:00,6074.97,6084.97,6072.969,6084.969,0.001479985
15/06/2018 17:00:00,6083.97,6085.97,6077.969,6078.97,-0.000986358
15/06/2018 18:00:00,6079.969,6092.97,6079.969,6088.97,0.001643664
15/06/2018 19:00:00,6089.969,6091.97,6085.969,6090.969,0.000328245
17/06/2018 22:00:00,6091.969,6091.969,6091.969,6091.969,0.000164164
17/06/2018 23:00:00,6085.97,6095.97,6081.969,6095.97,0.000656551
18/06/2018 00:00:00,6096.969,6113.97,6086.969,6095.97,0
18/06/2018 01:00:00,6096.97,6097.97,6086.969,6088.97,-0.001148959
18/06/2018 02:00:00,6089.969,6098.97,6086.969,6098.97,0.001640967
18/06/2018 03:00:00,6098.969,6103.97,6094.969,6101.969,0.000491602
18/06/2018 04:00:00,6102.97,6113.97,6101.969,6108.969,0.001146513
18/06/2018 05:00:00,6109.97,6114.97,6098.969,6098.97,-0.001638115
18/06/2018 06:00:00,6098.969,6114.97,6097.969,6114.97,0.002619959
18/06/2018 07:00:00,6111.969,6116.969,6103.969,6106.969,-0.001309285
18/06/2018 08:00:00,6107.97,6123.97,6105.969,6111.97,0.000818565
18/06/2018 09:00:00,6112.969,6115.97,6109.969,6113.969,0.00032701
18/06/2018 10:00:00,6112.969,6112.969,6104.969,6108.97,-0.00081797
18/06/2018 11:00:00,6109.969,6110.97,6101.969,6101.969,-0.001146677
18/06/2018 12:00:00,6102.97,6115.97,6101.969,6115.97,0.002291877
18/06/2018 13:00:00,6114.97,6131.97,6109.969,6131.97,0.002612686
18/06/2018 14:00:00,6130.97,6135.97,6118.97,6131.97,0
18/06/2018 15:00:00,6132.97,6154.97,6132.97,6140.97,0.001466642
18/06/2018 16:00:00,6141.97,6151.97,6141.97,6149.97,0.001464494
18/06/2018 17:00:00,6148.969,6152.97,6144.969,6148.97,-0.000162616
18/06/2018 18:00:00,6149.97,6155.97,6146.969,6148.969,-1.63E-07
18/06/2018 19:00:00,6147.97,6154.97,6147.969,6149.97,0.000162778
18/06/2018 22:00:00,6147.969,6147.969,6147.969,6147.969,-0.00032542
18/06/2018 23:00:00,6130.969,6149.97,6130.969,6132.969,-0.002442811
19/06/2018 00:00:00,6133.969,6147.97,6117.969,6129.969,-0.000489279
19/06/2018 01:00:00,6128.97,6135.97,6115.97,6119.97,-0.001632498
19/06/2018 02:00:00,6120.97,6128.97,6111.969,6126.969,0.00114298
19/06/2018 03:00:00,6125.969,6130.97,6121.969,6121.969,-0.000816397
19/06/2018 04:00:00,6122.969,6124.97,6108.969,6117.969,-0.000653598
19/06/2018 05:00:00,6116.97,6122.97,6108.969,6111.969,-0.000981199
19/06/2018 06:00:00,6111.97,6112.969,6099.969,6101.969,-0.001637474
19/06/2018 07:00:00,6091.97,6094.97,6081.969,6090.97,-0.001804159
19/06/2018 08:00:00,6089.969,6096.97,6085.969,6096.969,0.000984416
19/06/2018 09:00:00,6097.969,6101.969,6090.969,6091.969,-0.000820416
19/06/2018 10:00:00,6090.969,6098.97,6089.969,6094.97,0.000492494
19/06/2018 11:00:00,6093.97,6098.97,6089.969,6097.969,0.000491924
19/06/2018 12:00:00,6098.97,6112.97,6097.969,6111.969,0.002293215
19/06/2018 13:00:00,6110.969,6116.969,6102.969,6107.969,-0.000654668
19/06/2018 14:00:00,6106.969,6121.969,6101.97,6118.97,0.00179947
19/06/2018 15:00:00,6117.969,6131.97,6117.969,6128.97,0.001632928
19/06/2018 16:00:00,6129.969,6129.97,6122.97,6129.97,0.000163146
19/06/2018 17:00:00,6128.97,6132.97,6125.969,6129.97,0
19/06/2018 18:00:00,6130.969,6134.97,6129.97,6134.97,0.000815332
19/06/2018 19:00:00,6135.97,6141.97,6126.969,6141.97,0.001140349
19/06/2018 22:00:00,6134.969,6134.969,6134.969,6134.969,-0.001140512
19/06/2018 23:00:00,6133.97,6148.97,6125.969,6143.97,0.001466088
20/06/2018 00:00:00,6144.969,6155.97,6133.969,6134.969,-0.001466088
20/06/2018 01:00:00,6135.97,6143.97,6126.969,6141.97,0.001140512
20/06/2018 02:00:00,6142.969,6151.97,6141.969,6150.97,0.001464255
20/06/2018 03:00:00,6149.97,6153.97,6144.969,6145.969,-0.000813373
20/06/2018 04:00:00,6145.97,6162.97,6142.969,6161.969,0.00259995
20/06/2018 05:00:00,6161.97,6173.97,6157.969,6173.969,0.001945536
20/06/2018 06:00:00,6173.97,6179.97,6169.97,6179.97,0.000971512
20/06/2018 07:00:00,6174.97,6181.969,6168.969,6173.97,-0.00097135
20/06/2018 08:00:00,6172.97,6173.97,6168.969,6170.97,-0.000486029
20/06/2018 09:00:00,6171.97,6183.969,6170.97,6183.969,0.00210426
20/06/2018 10:00:00,6182.97,6183.969,6179.969,6179.969,-0.000647043
20/06/2018 11:00:00,6180.97,6185.969,6176.969,6184.97,0.0008089
20/06/2018 12:00:00,6185.97,6192.97,6184.969,6191.97,0.001131136
20/06/2018 13:00:00,6190.97,6191.97,6177.97,6177.97,-0.002263553
20/06/2018 14:00:00,6177.969,6180.97,6167.969,6175.97,-0.000323783
20/06/2018 15:00:00,6176.969,6189.969,6174.969,6189.969,0.002264123
20/06/2018 16:00:00,6188.97,6193.97,6185.969,6193.97,0.00064616
20/06/2018 17:00:00,6192.969,6194.969,6189.969,6192.969,-0.000161622
20/06/2018 18:00:00,6191.969,6193.97,6189.969,6190.969,-0.000322999
20/06/2018 19:00:00,6189.969,6193.97,6189.969,6191.969,0.000161513
20/06/2018 22:00:00,6189.97,6189.97,6189.97,6189.97,-0.00032289
20/06/2018 23:00:00,6188.97,6216.969,6188.97,6215.969,0.004191386
21/06/2018 00:00:00,6216.969,6233.97,6209.969,6210.97,-0.000804542
21/06/2018 01:00:00,6211.969,6239.97,6209.969,6235.969,0.004016897
21/06/2018 02:00:00,6235.97,6249.97,6229.969,6244.97,0.00144236
21/06/2018 03:00:00,6245.97,6246.97,6235.969,6240.97,-0.000640721
21/06/2018 04:00:00,6241.969,6247.969,6234.97,6246.969,0.000960767
21/06/2018 05:00:00,6245.969,6246.97,6233.969,6241.97,-0.000800548
21/06/2018 06:00:00,6242.969,6242.97,6228.969,6236.969,-0.00080151
21/06/2018 07:00:00,6236.97,6241.97,6226.969,6226.969,-0.00160463
21/06/2018 08:00:00,6227.969,6231.97,6222.969,6222.969,-0.000642574
21/06/2018 09:00:00,6221.969,6223.969,6211.97,6212.97,-0.001608082
21/06/2018 10:00:00,6211.97,6220.97,6210.969,6219.969,0.00112588
21/06/2018 11:00:00,6220.969,6225.969,6217.969,6224.97,0.0008037
21/06/2018 12:00:00,6225.969,6225.97,6214.969,6218.969,-0.000964486
21/06/2018 13:00:00,6217.97,6225.97,6214.969,6217.97,-0.00016065
21/06/2018 14:00:00,6218.97,6221.969,6206.97,6214.97,-0.000482589
21/06/2018 15:00:00,6213.969,6222.97,6209.97,6220.969,0.000964784
21/06/2018 16:00:00,6221.97,6222.97,6215.969,6216.97,-0.000643033
21/06/2018 17:00:00,6215.97,6221.97,6213.969,6220.97,0.000643193
21/06/2018 18:00:00,6219.969,6222.97,6209.97,6209.97,-0.001769778
21/06/2018 19:00:00,6208.97,6211.97,6201.969,6203.97,-0.000966655
21/06/2018 22:00:00,6204.969,6204.969,6204.969,6204.969,0.000161013
21/06/2018 23:00:00,6198.969,6214.97,6198.969,6212.969,0.001288459
22/06/2018 00:00:00,6211.97,6240.97,6211.969,6240.97,0.004496737
22/06/2018 01:00:00,6240.969,6246.969,6231.969,6245.969,0.000800677
22/06/2018 02:00:00,6244.969,6245.97,6227.969,6229.97,-0.002564778
22/06/2018 03:00:00,6230.969,6234.969,6219.969,6219.969,-0.001606595
22/06/2018 04:00:00,6218.969,6228.969,6217.969,6223.969,0.000642883
22/06/2018 05:00:00,6222.97,6227.97,6216.97,6225.97,0.000321447
22/06/2018 06:00:00,6224.969,6232.97,6221.969,6224.97,-0.00016063
22/06/2018 07:00:00,6231.969,6240.97,6228.97,6238.969,0.002246321
22/06/2018 08:00:00,6237.97,6243.97,6236.969,6240.97,0.000320675
22/06/2018 09:00:00,6241.97,6244.97,6237.969,6237.97,-0.00048081
22/06/2018 10:00:00,6236.969,6246.97,6233.969,6246.969,0.001441577
22/06/2018 11:00:00,6245.97,6245.97,6241.97,6245.97,-0.00015993
22/06/2018 12:00:00,6244.969,6252.969,6244.969,6251.97,0.000960158
22/06/2018 13:00:00,6252.969,6253.969,6238.97,6243.97,-0.001280416
22/06/2018 14:00:00,6242.97,6248.969,6231.969,6245.97,0.000320258
22/06/2018 15:00:00,6246.969,6253.969,6244.97,6251.97,0.000960158
22/06/2018 16:00:00,6252.969,6255.969,6249.969,6251.969,-1.60E-07
22/06/2018 17:00:00,6252.969,6253.97,6248.97,6250.97,-0.000159802
22/06/2018 18:00:00,6251.969,6251.969,6242.969,6244.97,-0.000960312
22/06/2018 19:00:00,6243.97,6243.97,6229.969,6230.97,-0.002244321
24/06/2018 22:00:00,6234.97,6234.97,6234.97,6234.97,0.000641749
24/06/2018 23:00:00,6238.969,6241.97,6226.969,6240.969,0.000961691
25/06/2018 00:00:00,6239.97,6251.97,6219.969,6222.969,-0.002888335
25/06/2018 01:00:00,6221.969,6225.97,6212.969,6215.97,-0.001125337
25/06/2018 02:00:00,6215.969,6220.97,6210.97,6210.97,-0.000804703
25/06/2018 03:00:00,6209.969,6218.97,6209.969,6214.97,0.000643814
25/06/2018 04:00:00,6213.969,6214.97,6207.969,6210.97,-0.000643814
25/06/2018 05:00:00,6210.969,6210.97,6203.97,6208.969,-0.000322224
25/06/2018 06:00:00,6209.97,6217.97,6209.969,6211.969,0.000483055
25/06/2018 07:00:00,6209.969,6209.969,6194.969,6197.969,-0.002256257
25/06/2018 08:00:00,6199.969,6208.97,6197.969,6201.97,0.000645326
25/06/2018 09:00:00,6202.969,6203.97,6198.969,6198.97,-0.000483834
25/06/2018 10:00:00,6199.969,6200.969,6186.969,6186.969,-0.001937843
25/06/2018 11:00:00,6187.969,6191.97,6179.969,6180.97,-0.000970089
25/06/2018 12:00:00,6181.969,6181.97,6176.97,6178.97,-0.000323626
25/06/2018 13:00:00,6177.969,6179.97,6165.97,6166.969,-0.001944122
25/06/2018 14:00:00,6165.969,6167.97,6148.969,6153.97,-0.002110067
25/06/2018 15:00:00,6152.969,6157.969,6133.969,6143.969,-0.001626452
25/06/2018 16:00:00,6144.97,6149.97,6132.97,6149.97,0.000976253
25/06/2018 17:00:00,6150.97,6156.97,6144.969,6152.969,0.000487526
25/06/2018 18:00:00,6151.969,6154.97,6133.969,6137.97,-0.002440661
25/06/2018 19:00:00,6138.97,6153.97,6133.969,6145.969,0.001302351
25/06/2018 22:00:00,6153.97,6153.97,6153.97,6153.97,0.001300982
25/06/2018 23:00:00,6164.97,6170.969,6162.969,6165.97,0.001948062
26/06/2018 00:00:00,6164.97,6188.97,6159.97,6184.97,0.003076691
26/06/2018 01:00:00,6185.969,6196.97,6181.969,6188.97,0.00064652
26/06/2018 02:00:00,6189.969,6190.97,6178.969,6186.969,-0.000323369
26/06/2018 03:00:00,6186.97,6205.969,6186.969,6202.97,0.002582904
26/06/2018 04:00:00,6202.969,6202.97,6191.97,6191.97,-0.001774918
26/06/2018 05:00:00,6192.97,6203.97,6191.97,6196.969,0.00080701
26/06/2018 06:00:00,6197.97,6213.97,6194.969,6209.97,0.002095763
26/06/2018 07:00:00,6210.969,6212.97,6195.969,6198.969,-0.001773077
26/06/2018 08:00:00,6197.97,6204.97,6197.969,6201.969,0.000483834
26/06/2018 09:00:00,6202.969,6204.97,6192.97,6194.97,-0.00112915
26/06/2018 10:00:00,6195.969,6195.969,6181.969,6189.969,-0.000807594
26/06/2018 11:00:00,6188.97,6193.97,6188.969,6191.969,0.000323051
26/06/2018 12:00:00,6192.969,6196.97,6190.969,6195.97,0.000645951
26/06/2018 13:00:00,6196.969,6200.969,6185.969,6189.969,-0.000969002
26/06/2018 14:00:00,6188.97,6191.969,6170.969,6178.969,-0.00177865
26/06/2018 15:00:00,6177.97,6191.97,6176.97,6189.97,0.001778811
26/06/2018 16:00:00,6190.97,6198.97,6190.97,6197.969,0.001291418
26/06/2018 17:00:00,6198.97,6204.97,6195.97,6204.97,0.001128926
26/06/2018 18:00:00,6205.97,6207.969,6202.969,6202.97,-0.000322374
26/06/2018 19:00:00,6203.97,6204.97,6192.97,6196.969,-0.000967908
26/06/2018 22:00:00,6191.969,6191.969,6191.969,6191.969,-0.000807172
26/06/2018 23:00:00,6209.969,6217.97,6206.969,6215.97,0.003868657
27/06/2018 00:00:00,6214.97,6217.97,6193.969,6205.97,-0.001610055
27/06/2018 01:00:00,6206.97,6212.97,6192.97,6192.97,-0.002096954
27/06/2018 02:00:00,6191.969,6205.969,6188.969,6197.969,0.00080688
27/06/2018 03:00:00,6196.969,6203.97,6194.969,6197.969,0
27/06/2018 04:00:00,6198.97,6213.969,6198.969,6206.969,0.001451035
27/06/2018 05:00:00,6205.969,6209.97,6198.969,6199.969,-0.001128401
27/06/2018 06:00:00,6200.969,6206.97,6188.97,6194.969,-0.000806781
27/06/2018 07:00:00,6180.97,6189.97,6161.969,6163.97,-0.005016461
27/06/2018 08:00:00,6164.969,6171.97,6158.969,6159.969,-0.000649305
27/06/2018 09:00:00,6160.97,6187.97,6159.969,6187.97,0.00453534
27/06/2018 10:00:00,6188.969,6191.97,6181.969,6187.969,-1.62E-07
27/06/2018 11:00:00,6188.97,6206.97,6182.97,6201.97,0.002260061
27/06/2018 12:00:00,6202.97,6207.97,6196.969,6200.97,-0.000161252
27/06/2018 13:00:00,6201.97,6227.97,6201.969,6225.969,0.004023361
27/06/2018 14:00:00,6226.969,6231.969,6221.97,6226.969,0.000160605
27/06/2018 15:00:00,6225.97,6228.969,6213.97,6223.97,-0.000481731
27/06/2018 16:00:00,6223.97,6227.97,6212.969,6212.97,-0.001768924
27/06/2018 17:00:00,6213.97,6215.97,6193.97,6198.969,-0.002256055
27/06/2018 18:00:00,6197.969,6202.97,6187.969,6189.97,-0.001452748
27/06/2018 19:00:00,6188.97,6198.97,6181.97,6182.969,-0.001131663
27/06/2018 22:00:00,6181.969,6181.969,6181.969,6181.969,-0.000161748
27/06/2018 23:00:00,6185.969,6189.97,6181.97,6185.97,0.000646995
28/06/2018 00:00:00,6186.969,6208.97,6178.97,6205.97,0.003227907
28/06/2018 01:00:00,6204.97,6217.97,6199.969,6216.969,0.001770757
28/06/2018 02:00:00,6217.97,6219.97,6204.969,6209.969,-0.001126585
28/06/2018 03:00:00,6210.97,6213.969,6204.97,6207.97,-0.000321954
28/06/2018 04:00:00,6208.97,6214.97,6204.969,6213.969,0.000965872
28/06/2018 05:00:00,6214.969,6221.97,6212.97,6220.969,0.00112586
28/06/2018 06:00:00,6219.969,6219.969,6209.97,6218.97,-0.000321384
28/06/2018 07:00:00,6216.97,6222.97,6206.969,6220.97,0.000321545
28/06/2018 08:00:00,6221.969,6230.97,6215.969,6219.97,-0.00016076
28/06/2018 09:00:00,6218.969,6223.97,6210.969,6218.969,-0.000160946
28/06/2018 10:00:00,6217.97,6228.97,6215.969,6215.969,-0.000482511
28/06/2018 11:00:00,6214.969,6216.969,6208.969,6214.969,-0.000160889
28/06/2018 12:00:00,6213.969,6214.969,6198.969,6198.97,-0.002577588
28/06/2018 13:00:00,6199.969,6213.969,6195.969,6205.97,0.001128583
28/06/2018 14:00:00,6206.97,6217.969,6192.969,6216.969,0.001770757
28/06/2018 15:00:00,6217.969,6230.97,6213.969,6224.969,0.001285973
28/06/2018 16:00:00,6225.969,6230.969,6218.969,6229.969,0.000802894
28/06/2018 17:00:00,6230.969,6231.97,6225.969,6230.97,0.000160662
28/06/2018 18:00:00,6231.97,6240.97,6228.969,6239.969,0.001443196
28/06/2018 19:00:00,6238.969,6240.97,6225.969,6229.969,-0.001603858
28/06/2018 22:00:00,6231.969,6231.969,6231.969,6231.969,0.000320977
28/06/2018 23:00:00,6240.969,6240.969,6225.969,6231.97,1.60E-07
